age,screen_time_hrs_day,sleep_duration_hrs,physical_activity_hrs_week,stress_level,anxious_before_exams,academic_performance_change,gender_Female,gender_Male,gender_Other,edu_High School,edu_Postgraduate,edu_Undergraduate,sleep_quality_index,lifestyle_balance_score,agegrp_15-18,agegrp_19-22,agegrp_>22,anxEdu_Anxious_HS,anxEdu_Anxious_PG,anxEdu_Anxious_UG,anxEdu_Calm_HS,anxEdu_Calm_PG,anxEdu_Calm_UG,screen_x_sleep
17,11.4,7.1,5.1,1,0,0,False,True,False,True,False,False,0.6228069629116699,0.44736838180979105,True,False,False,False,False,False,True,False,False,80.94
21,10.9,5.4,6.1,0,0,2,False,True,False,False,True,False,0.4954127985859818,0.5596329761804609,False,True,False,False,False,False,False,True,False,58.86000000000001
22,4.8,6.7,1.6,1,0,2,False,True,False,False,True,False,1.395833042534783,0.3333332638889034,False,True,False,False,False,False,False,True,False,32.16
19,2.8,6.0,0.2,0,1,2,False,True,False,False,False,True,2.142856377551294,0.07142854591837647,False,True,False,False,False,True,False,False,False,16.799999999999997
26,8.0,8.0,8.9,0,0,1,False,False,True,False,True,False,0.9999998750000157,1.1124998609375176,False,False,True,False,False,False,False,True,False,64.0
21,9.5,7.9,8.8,1,1,1,False,True,False,False,False,True,0.8315788598338043,0.9263156919667694,False,True,False,False,False,True,False,False,False,75.05
18,5.7,7.0,3.5,0,0,2,True,False,False,True,False,False,1.2280699599877263,0.6140349799938631,True,False,False,False,False,False,True,False,False,39.9
23,7.3,5.6,4.4,0,1,1,True,False,False,False,True,False,0.7671231825858653,0.6027396434603228,False,False,True,False,True,False,False,False,False,40.879999999999995
16,7.8,6.3,1.6,1,1,0,False,True,False,True,False,False,0.8076922041420251,0.20512817882972068,True,False,False,True,False,False,False,False,False,49.14
22,6.2,4.1,7.0,0,0,0,False,False,True,False,False,True,0.6612902159209328,1.1290320759625683,False,True,False,False,False,False,False,False,True,25.419999999999998
18,9.8,7.9,2.4,1,0,2,True,False,False,True,False,False,0.8061223667222075,0.24489793419408834,True,False,False,False,False,False,True,False,False,77.42000000000002
21,9.6,4.1,8.3,0,1,1,True,False,False,False,True,False,0.42708328884549074,0.864583243272579,False,True,False,False,True,False,False,False,False,39.35999999999999
16,6.9,5.4,9.2,0,0,0,True,False,False,True,False,False,0.7826085822306402,1.3333331400966462,True,False,False,False,False,False,True,False,False,37.260000000000005
24,8.2,6.8,0.4,0,1,2,False,True,False,False,True,False,0.8292681915526597,0.04878048185603881,False,False,True,False,True,False,False,False,False,55.75999999999999
18,2.7,6.1,1.9,1,1,0,True,False,False,True,False,False,2.25925842249688,0.7037034430727988,True,False,False,True,False,False,False,False,False,16.47
17,4.4,5.5,8.4,1,1,1,True,False,False,True,False,False,1.2499997159091554,1.90909047520671,True,False,False,True,False,False,False,False,False,24.200000000000003
15,8.1,6.4,5.6,1,1,0,False,True,False,True,False,False,0.7901233592440299,0.6913579393385261,True,False,False,True,False,False,False,False,False,51.84
26,3.2,7.9,7.3,2,1,2,False,True,False,False,True,False,2.468749228515866,2.2812492871095973,False,False,True,False,True,False,False,False,False,25.28
20,9.2,4.9,7.4,0,1,0,False,True,False,False,False,True,0.5326086377599308,0.8043477386578547,False,True,False,False,False,True,False,False,False,45.08
21,7.4,4.3,3.2,0,1,1,False,True,False,False,False,True,0.5810810025566212,0.4324323739956251,False,True,False,False,False,True,False,False,False,31.82
24,3.8,4.0,1.8,0,1,2,False,True,False,False,True,False,1.0526313019391311,0.473684085872609,False,False,True,False,True,False,False,False,False,15.2
25,9.9,5.4,4.6,1,0,2,True,False,False,False,True,False,0.5454544903581323,0.46464641771248305,False,False,True,False,False,False,False,True,False,53.46000000000001
23,4.8,5.8,7.0,0,1,2,True,False,False,False,True,False,1.2083330815972746,1.4583330295139523,False,False,True,False,True,False,False,False,False,27.84
19,9.7,6.9,5.7,1,1,0,False,False,True,False,False,True,0.7113401328515329,0.5876288053990923,False,True,False,False,False,True,False,False,False,66.92999999999999
22,9.0,6.6,3.3,0,1,0,False,True,False,False,False,True,0.7333332518518609,0.36666662592593047,False,True,False,False,False,True,False,False,False,59.4
25,9.5,6.7,4.8,1,1,0,True,False,False,False,True,False,0.7052630836565176,0.5052631047091469,False,False,True,False,True,False,False,False,False,63.65
23,4.5,8.9,7.0,2,0,1,True,False,False,False,True,False,1.9777773382717025,1.5555552098766199,False,False,True,False,False,False,False,True,False,40.050000000000004
21,7.0,7.6,0.4,0,0,1,True,False,False,False,True,False,1.085714130612267,0.05714284897959301,False,True,False,False,False,False,False,True,False,53.199999999999996
21,11.0,8.3,0.2,0,0,2,False,True,False,False,True,False,0.7545453859504195,0.01818181652892577,False,True,False,False,False,False,False,True,False,91.30000000000001
21,8.7,8.9,7.2,0,1,1,True,False,False,False,True,False,1.0229883881622543,0.8275861117717115,False,True,False,False,True,False,False,False,False,77.42999999999999
15,9.9,7.9,8.6,1,1,2,False,True,False,True,False,False,0.7979797173757862,0.8686867809407292,True,False,False,True,False,False,False,False,False,78.21000000000001
21,10.3,4.9,3.1,1,1,0,True,False,False,False,True,False,0.4757281091526108,0.3009708445659374,False,True,False,False,True,False,False,False,False,50.470000000000006
25,4.9,6.1,7.7,2,1,0,True,False,False,False,True,False,1.244897705122917,1.5714282507289283,False,False,True,False,True,False,False,False,False,29.89
18,10.6,4.2,8.4,1,0,1,True,False,False,True,False,False,0.3962263777144927,0.7924527554289854,True,False,False,False,False,False,True,False,False,44.52
18,8.8,4.7,7.6,0,1,2,False,True,False,True,False,False,0.5340908483987673,0.8636362654958789,True,False,False,True,False,False,False,False,False,41.36000000000001
20,7.0,4.0,4.0,0,0,1,False,True,False,False,False,True,0.57142848979593,0.57142848979593,False,True,False,False,False,False,False,False,True,28.0
22,6.5,5.1,2.4,0,0,1,True,False,False,False,True,False,0.784615263905344,0.3692307124260442,False,True,False,False,False,False,False,True,False,33.15
21,9.8,8.2,9.1,0,0,1,False,False,True,False,False,True,0.8367346084964684,0.9285713338192516,False,True,False,False,False,False,False,False,True,80.36
16,9.6,5.0,3.4,1,0,1,False,True,False,True,False,False,0.5208332790798669,0.3541666297743094,True,False,False,False,False,False,True,False,False,48.0
22,11.6,7.3,6.2,2,1,2,True,False,False,False,False,True,0.6293102905766992,0.5344827125445938,False,True,False,False,False,True,False,False,False,84.67999999999999
20,4.4,7.8,7.5,1,0,1,True,False,False,False,False,True,1.772726869834802,1.7045450671488482,False,True,False,False,False,False,False,False,True,34.32
18,4.4,4.8,9.9,1,0,1,True,False,False,True,False,False,1.0909088429752627,2.2499994886364796,True,False,False,False,False,False,True,False,False,21.12
16,5.7,5.8,9.7,1,1,0,True,False,False,True,False,False,1.0175436811326874,1.7017540874115633,True,False,False,True,False,False,False,False,False,33.06
23,9.9,5.7,9.5,0,0,2,True,False,False,False,True,False,0.5757575176002507,0.9595958626670846,False,False,True,False,False,False,False,True,False,56.43000000000001
17,10.6,4.4,6.0,0,0,2,False,True,False,True,False,False,0.41509430046280194,0.5660376824492753,True,False,False,False,False,False,True,False,False,46.64
15,9.5,4.9,9.5,2,1,2,False,True,False,True,False,False,0.5157894193905875,0.9999998947368532,True,False,False,True,False,False,False,False,False,46.550000000000004
21,3.8,8.6,3.7,1,1,0,True,False,False,False,False,True,2.2631572991691318,0.9736839542936963,False,True,False,False,False,True,False,False,False,32.68
20,3.3,7.1,4.2,2,0,0,True,False,False,False,False,True,2.1515144995410607,1.2727268870524586,False,True,False,False,False,False,False,False,True,23.429999999999996
21,7.6,7.4,8.7,1,0,2,False,True,False,False,False,True,0.9736840824099893,1.1447366914820143,False,True,False,False,False,False,False,False,True,56.24
25,6.9,5.8,0.1,0,0,2,False,True,False,False,True,False,0.8405795883217987,0.014492751522789634,False,False,True,False,False,False,False,True,False,40.02
24,11.0,4.7,9.2,2,0,1,False,True,False,False,True,False,0.42727268842975563,0.8363635603305855,False,False,True,False,False,False,False,True,False,51.7
26,7.5,6.2,0.6,2,0,1,False,False,True,False,True,False,0.8266665564444592,0.07999998933333476,False,False,True,False,False,False,False,True,False,46.5
15,7.8,4.2,4.6,2,1,2,False,False,True,True,False,False,0.5384614694280168,0.5897435141354469,True,False,False,True,False,False,False,False,False,32.76
21,4.5,6.4,6.1,1,1,1,False,True,False,False,False,True,1.4222219061729098,1.3555552543210545,False,True,False,False,False,True,False,False,False,28.8
18,4.3,5.9,3.5,1,1,0,True,False,False,True,False,False,1.3720927041644875,0.8139532990806281,True,False,False,True,False,False,False,False,False,25.37
16,2.4,7.0,2.3,0,0,0,False,True,False,True,False,False,2.9166654513893953,0.9583329340279441,True,False,False,False,False,False,True,False,False,16.8
26,6.1,5.5,6.5,0,0,2,False,True,False,False,True,False,0.9016391964525908,1.0655735958076074,False,False,True,False,False,False,False,True,False,33.55
21,2.2,7.4,0.2,2,0,2,False,True,False,False,False,True,3.3636348347114384,0.09090904958679563,False,True,False,False,False,False,False,False,True,16.28
26,11.2,8.5,6.3,0,0,0,False,True,False,False,True,False,0.758928503667098,0.5624999497767903,False,False,True,False,False,False,False,True,False,95.19999999999999
21,7.3,6.8,1.9,1,0,1,False,True,False,False,True,False,0.9315067217114079,0.26027393694877576,False,True,False,False,False,False,False,True,False,49.64
23,3.2,7.6,5.6,1,0,2,True,False,False,False,True,False,2.3749992578127315,1.7499994531251706,False,False,True,False,False,False,False,True,False,24.32
20,7.6,6.1,8.7,0,0,0,False,True,False,False,False,True,0.802631473337964,1.1447366914820143,False,True,False,False,False,False,False,False,True,46.35999999999999
25,11.2,4.4,8.2,0,0,0,True,False,False,False,True,False,0.39285710778061544,0.732142791772965,False,False,True,False,False,False,False,True,False,49.28
17,8.6,6.9,0.5,1,0,0,True,False,False,True,False,False,0.8023254881016876,0.05813952812331069,True,False,False,False,False,False,True,False,False,59.34
26,8.2,6.9,0.4,1,0,1,True,False,False,False,True,False,0.8414633120166695,0.04878048185603881,False,False,True,False,False,False,False,True,False,56.58
21,11.8,4.4,3.4,1,1,2,True,False,False,False,True,False,0.3728813243320912,0.2881355688020704,False,True,False,False,True,False,False,False,False,51.92000000000001
17,9.7,4.5,3.1,0,1,1,True,False,False,True,False,False,0.46391747794665184,0.3195875959188046,True,False,False,True,False,False,False,False,False,43.65
18,8.2,5.6,1.0,1,0,2,True,False,False,True,False,False,0.6829267459845433,0.12195120464009701,True,False,False,False,False,False,True,False,False,45.919999999999995
24,7.4,4.6,3.9,1,0,2,False,True,False,False,True,False,0.6216215376187111,0.5270269558071681,False,False,True,False,False,False,False,True,False,34.04
17,5.2,7.3,3.9,1,1,1,False,True,False,True,False,False,1.4038458838757915,0.7499998557692584,True,False,False,True,False,False,False,False,False,37.96
23,3.9,4.8,8.2,0,0,2,False,True,False,False,True,False,1.2307689151874577,2.1025635634452398,False,False,True,False,False,False,False,True,False,18.72
19,10.9,8.7,2.7,1,1,1,True,False,False,False,False,True,0.7981650643885262,0.2477063992929909,False,True,False,False,False,True,False,False,False,94.83
16,10.2,7.0,9.9,0,1,0,False,True,False,True,False,False,0.6862744425221136,0.9705881401384178,True,False,False,True,False,False,False,False,False,71.39999999999999
15,8.4,6.8,1.3,0,1,2,False,True,False,True,False,False,0.8095237131519389,0.1547618863378707,True,False,False,True,False,False,False,False,False,57.12
26,6.5,8.9,2.5,1,1,0,True,False,False,False,True,False,1.369230558579914,0.38461532544379606,False,False,True,False,True,False,False,False,False,57.85
19,9.1,5.4,3.8,1,1,0,False,True,False,False,False,True,0.593406528197085,0.4175823716942449,False,True,False,False,False,True,False,False,False,49.14
23,5.4,8.1,5.9,2,1,1,False,True,False,False,True,False,1.4999997222222734,1.0925923902606685,False,False,True,False,True,False,False,False,False,43.74
20,5.1,5.4,3.9,2,1,2,False,False,True,False,False,True,1.0588233217993488,0.7647057324106408,False,True,False,False,False,True,False,False,False,27.54
22,6.9,5.1,6.6,0,0,0,True,False,False,False,True,False,0.7391303276622713,0.9565216005041157,False,True,False,False,False,False,False,True,False,35.19
26,5.5,5.9,5.8,1,0,2,False,True,False,False,True,False,1.0727270776859859,1.054545262809952,False,False,True,False,False,False,False,True,False,32.45
20,6.2,5.6,2.3,2,0,1,False,False,True,False,False,True,0.9032256607700546,0.3709676821019867,False,True,False,False,False,False,False,False,True,34.72
23,3.1,5.2,4.0,1,1,1,False,True,False,False,True,False,1.6774188137358665,1.290322164412205,False,False,True,False,True,False,False,False,False,16.12
17,2.5,8.9,8.8,0,0,0,True,False,False,True,False,False,3.5599985760005697,3.5199985920005634,True,False,False,False,False,False,True,False,False,22.25
25,5.0,5.2,9.5,1,0,2,False,True,False,False,True,False,1.0399997920000417,1.899999620000076,False,False,True,False,False,False,False,True,False,26.0
21,3.5,4.7,6.7,0,1,1,True,False,False,False,True,False,1.342856759183783,1.914285167347095,False,True,False,False,True,False,False,False,False,16.45
24,10.7,4.3,5.0,1,0,2,True,False,False,False,True,False,0.4018691213206429,0.467289675954236,False,False,True,False,False,False,False,True,False,46.01
24,9.3,8.1,2.1,0,1,2,True,False,False,False,True,False,0.8709676482830485,0.22580642733264222,False,False,True,False,True,False,False,False,False,75.33
17,9.1,4.6,6.0,1,1,1,True,False,False,True,False,False,0.5054944499456648,0.6593405868856499,True,False,False,True,False,False,False,False,False,41.85999999999999
20,9.3,6.3,3.5,1,0,1,False,True,False,False,False,True,0.6774192819979267,0.3763440455544037,False,True,False,False,False,False,False,False,True,58.59
20,2.0,7.2,6.7,2,1,2,False,True,False,False,False,True,3.5999982000008997,3.349998325000837,False,True,False,False,False,True,False,False,False,14.4
19,7.7,4.0,8.3,1,1,0,True,False,False,False,False,True,0.5194804520155257,1.0779219379322158,False,True,False,False,False,True,False,False,False,30.8
16,6.3,5.6,2.2,1,1,1,True,False,False,True,False,False,0.8888887477954368,0.3492062937767788,True,False,False,True,False,False,False,False,False,35.279999999999994
26,9.7,7.5,1.9,1,1,1,True,False,False,False,True,False,0.7731957965777531,0.1958762684663641,False,False,True,False,True,False,False,False,False,72.75
23,10.9,5.6,3.4,1,1,1,True,False,False,False,True,False,0.513761420755833,0.31192657688747,False,False,True,False,True,False,False,False,False,61.04
17,3.0,5.8,4.3,1,1,0,False,True,False,True,False,False,1.9333326888891036,1.4333328555557148,True,False,False,True,False,False,False,False,False,17.4
25,7.5,6.0,3.8,0,0,2,True,False,False,False,True,False,0.7999998933333475,0.5066665991111201,False,False,True,False,False,False,False,True,False,45.0
18,3.1,6.5,3.6,0,1,0,True,False,False,True,False,False,2.096773517169833,1.1612899479709844,True,False,False,True,False,False,False,False,False,20.150000000000002
21,7.8,4.7,5.4,1,0,2,False,True,False,False,True,False,0.6025640253123045,0.6923076035503073,False,True,False,False,False,False,False,True,False,36.660000000000004
15,8.8,8.9,6.5,2,0,1,False,True,False,True,False,False,1.0113635214359635,0.7386362797004228,True,False,False,False,False,False,True,False,False,78.32000000000001
19,2.7,7.6,5.2,2,1,2,True,False,False,False,False,True,2.814813772291195,1.9259252126202915,False,True,False,False,False,True,False,False,False,20.52
16,10.4,8.8,3.2,1,1,2,True,False,False,True,False,False,0.8461537647929074,0.30769227810651173,True,False,False,True,False,False,False,False,False,91.52000000000001
20,4.1,7.1,9.4,1,1,0,False,True,False,False,False,True,1.7317068947056355,2.292682367638447,False,True,False,False,False,True,False,False,False,29.109999999999996
16,5.2,7.6,4.4,1,1,1,True,False,False,True,False,False,1.4615381804734267,0.8461536834319839,True,False,False,True,False,False,False,False,False,39.519999999999996
26,11.6,4.3,1.4,2,1,2,True,False,False,False,True,False,0.3706896232164118,0.12068964476813407,False,False,True,False,True,False,False,False,False,49.879999999999995
15,9.5,7.5,5.1,1,1,2,False,True,False,True,False,False,0.7894736011080421,0.5368420487534685,True,False,False,True,False,False,False,False,False,71.25
22,10.8,6.5,5.0,1,1,2,False,True,False,False,False,True,0.6018517961248337,0.4629629200960259,False,True,False,False,False,True,False,False,False,70.2
17,3.1,6.5,2.0,1,1,0,True,False,False,True,False,False,2.096773517169833,0.6451610822061025,True,False,False,True,False,False,False,False,False,20.150000000000002
19,4.0,7.0,2.5,0,1,1,True,False,False,False,False,True,1.7499995625001092,0.624999843750039,False,True,False,False,False,True,False,False,False,28.0
25,10.5,4.4,9.1,0,1,0,False,True,False,False,True,False,0.41904757913832585,0.866666584126992,False,False,True,False,True,False,False,False,False,46.2
22,10.6,6.3,7.1,1,0,0,False,False,True,False,False,True,0.594339566571739,0.6698112575649757,False,True,False,False,False,False,False,False,True,66.78
21,3.6,5.2,8.8,1,0,1,True,False,False,False,True,False,1.4444440432099879,2.4444437654322875,False,True,False,False,False,False,False,True,False,18.720000000000002
16,6.8,8.8,0.0,0,1,1,False,False,True,True,False,False,1.294117456747433,0.0,True,False,False,True,False,False,False,False,False,59.84
19,2.1,5.5,3.9,0,1,1,True,False,False,False,False,True,2.6190463718826797,1.8571419727895366,False,True,False,False,False,True,False,False,False,11.55
15,11.4,6.3,9.9,1,0,0,False,True,False,True,False,False,0.5526315304709184,0.8684209764543004,True,False,False,False,False,False,True,False,False,71.82
17,11.4,7.7,1.4,2,1,0,True,False,False,True,False,False,0.6754385372422336,0.12280700677131519,True,False,False,True,False,False,False,False,False,87.78
16,2.2,7.9,6.0,2,0,1,False,False,True,True,False,False,3.5909074586784273,2.727271487603869,True,False,False,False,False,False,True,False,False,17.380000000000003
25,2.3,8.3,0.5,0,0,0,True,False,False,False,True,False,3.608694083176486,0.21739120982990878,False,False,True,False,False,False,False,True,False,19.09
18,4.1,4.3,6.7,1,0,0,True,False,False,True,False,False,1.0487802320048214,1.6341459428912335,True,False,False,False,False,False,True,False,False,17.63
16,11.1,7.6,8.7,2,1,2,False,True,False,True,False,False,0.6846846230013853,0.7837837131726385,True,False,False,True,False,False,False,False,False,84.36
16,9.4,4.2,8.5,1,0,1,True,False,False,True,False,False,0.44680846310548267,0.904255222951572,True,False,False,False,False,False,True,False,False,39.480000000000004
25,8.8,6.8,0.9,1,1,2,False,True,False,False,True,False,0.7727271849173654,0.10227271565082777,False,False,True,False,True,False,False,False,False,59.84
26,10.8,7.1,4.0,1,0,1,True,False,False,False,True,False,0.6574073465363568,0.37037033607682074,False,False,True,False,False,False,False,True,False,76.68
20,10.4,4.1,9.2,0,1,2,False,True,False,False,False,True,0.39423073132396813,0.8846152995562212,False,True,False,False,False,True,False,False,False,42.64
23,7.1,6.0,5.0,2,1,0,False,True,False,False,True,False,0.8450703035112249,0.7042252529260208,False,False,True,False,True,False,False,False,False,42.599999999999994
19,6.7,5.3,9.1,2,1,2,True,False,False,False,False,True,0.791044658053036,1.3582087525061561,False,True,False,False,False,True,False,False,False,35.51
15,6.1,6.1,2.7,0,1,2,False,True,False,True,False,False,0.9999998360656006,0.44262287825854457,True,False,False,True,False,False,False,False,False,37.209999999999994
25,6.2,4.6,0.0,0,0,1,False,True,False,False,True,False,0.7419353642039734,0.0,False,False,True,False,False,False,False,True,False,28.52
24,11.0,7.4,9.4,2,0,1,True,False,False,False,True,False,0.6727272115702536,0.8545453768595113,False,False,True,False,False,False,False,True,False,81.4
21,8.8,7.7,0.7,1,0,0,False,True,False,False,True,False,0.8749999005681931,0.07954544550619937,False,True,False,False,False,False,False,True,False,67.76
17,3.5,8.4,1.4,2,1,0,False,True,False,True,False,False,2.3999993142859104,0.3999998857143183,True,False,False,True,False,False,False,False,False,29.400000000000002
16,8.1,7.9,7.6,2,0,0,False,True,False,True,False,False,0.9753085215668493,0.9382714891022854,True,False,False,False,False,False,True,False,False,63.99
17,8.2,5.1,5.2,1,1,1,True,False,False,True,False,False,0.6219511436644948,0.6341462641285045,True,False,False,True,False,False,False,False,False,41.81999999999999
26,11.4,6.6,9.4,0,1,0,False,True,False,False,True,False,0.5789473176362002,0.8245613311788307,False,False,True,False,True,False,False,False,False,75.24
17,3.9,5.1,2.9,0,0,1,False,False,True,True,False,False,1.3076919723866736,0.7435895529257557,True,False,False,False,False,False,True,False,False,19.889999999999997
15,11.6,5.7,6.8,1,0,1,True,False,False,True,False,False,0.4913792679845459,0.5862068460166513,True,False,False,False,False,False,True,False,False,66.12
24,2.3,8.2,6.2,0,1,2,False,True,False,False,True,False,3.5652158412105037,2.695651001890869,False,False,True,False,True,False,False,False,False,18.859999999999996
19,5.7,6.4,9.0,2,1,1,True,False,False,False,False,True,1.1228068205602069,1.578947091412791,False,True,False,False,False,True,False,False,False,36.480000000000004
20,2.9,8.2,5.0,1,1,0,True,False,False,False,False,True,2.827585231867161,1.7241373365043666,False,True,False,False,False,True,False,False,False,23.779999999999998
23,6.9,7.9,3.1,0,0,0,True,False,False,False,True,False,1.144927370300381,0.44927529720647863,False,False,True,False,False,False,False,True,False,54.510000000000005
22,11.2,8.2,6.3,1,1,0,False,True,False,False,True,False,0.732142791772965,0.5624999497767903,False,True,False,False,True,False,False,False,False,91.83999999999999
18,8.3,7.0,5.7,0,0,0,True,False,False,True,False,False,0.8433733923646515,0.6867469052112163,True,False,False,False,False,False,True,False,False,58.10000000000001
20,11.4,9.0,6.2,2,0,1,True,False,False,False,False,True,0.7894736149584548,0.5438596014158245,False,True,False,False,False,False,False,False,True,102.60000000000001
22,5.3,7.9,5.3,1,0,2,False,True,False,False,True,False,1.4905657564970272,0.9999998113207903,False,True,False,False,False,False,False,True,False,41.87
16,5.8,7.2,1.5,1,0,2,True,False,False,True,False,False,1.241379096313949,0.25862064506540605,True,False,False,False,False,False,True,False,False,41.76
21,8.7,4.6,0.1,2,1,2,True,False,False,False,True,False,0.5287355714097045,0.011494251552384881,False,True,False,False,True,False,False,False,False,40.019999999999996
20,11.4,8.2,0.5,1,1,2,False,True,False,False,False,True,0.7192981825177033,0.04385964527546971,False,True,False,False,False,True,False,False,False,93.47999999999999
17,11.8,6.0,6.7,0,0,0,False,True,False,True,False,False,0.5084745331801243,0.5677965620511388,True,False,False,False,False,False,True,False,False,70.80000000000001
16,10.5,4.4,0.6,0,1,1,True,False,False,True,False,False,0.41904757913832585,0.05714285170068079,True,False,False,True,False,False,False,False,False,46.2
18,6.8,9.0,3.2,1,0,2,False,True,False,True,False,False,1.3235292171280564,0.4705881660899756,True,False,False,False,False,False,True,False,False,61.199999999999996
16,9.0,5.4,3.0,0,1,1,False,True,False,True,False,False,0.5999999333333408,0.33333329629630043,True,False,False,True,False,False,False,False,False,48.6
17,11.3,4.1,0.4,2,1,2,True,False,False,True,False,False,0.3628318262980684,0.03539822695590912,True,False,False,True,False,False,False,False,False,46.33
17,2.2,4.2,6.9,1,0,0,False,True,False,True,False,False,1.9090900413227083,3.1363622107444495,True,False,False,False,False,False,True,False,False,9.240000000000002
17,5.3,4.3,3.4,0,0,1,True,False,False,True,False,False,0.8113206016376223,0.6415093129227711,True,False,False,False,False,False,True,False,False,22.79
17,9.3,5.1,2.1,0,0,1,False,False,True,True,False,False,0.5483870378078454,0.22580642733264222,True,False,False,False,False,False,True,False,False,47.43
25,5.5,6.1,8.6,1,1,1,False,True,False,False,True,False,1.1090907074380532,1.5636360793388946,False,False,True,False,True,False,False,False,False,33.55
23,10.9,4.6,6.6,1,1,0,False,True,False,False,True,False,0.42201830990657707,0.6055045316050889,False,False,True,False,True,False,False,False,False,50.14
19,11.3,4.8,9.3,2,1,2,False,True,False,False,False,True,0.4247787234709094,0.823008776724887,False,True,False,False,False,True,False,False,False,54.24
18,4.1,4.1,3.2,0,0,0,False,True,False,True,False,False,0.9999997560976205,0.7804876145152161,True,False,False,False,False,False,True,False,False,16.81
15,4.8,6.5,0.9,1,1,0,True,False,False,True,False,False,1.35416638454867,0.18749996093750815,True,False,False,True,False,False,False,False,False,31.2
23,6.7,4.7,9.6,1,0,1,True,False,False,False,True,False,0.7014924326130697,1.4328356070394614,False,False,True,False,False,False,False,True,False,31.490000000000002
23,8.7,6.6,7.5,1,1,2,True,False,False,False,True,False,0.7586206024574021,0.862068866428866,False,False,True,False,True,False,False,False,False,57.419999999999995
26,6.0,7.7,9.1,0,1,2,True,False,False,False,True,False,1.2833331194444801,1.516666413888931,False,False,True,False,True,False,False,False,False,46.2
26,4.8,7.9,4.8,1,0,0,False,True,False,False,True,False,1.6458329904514604,0.99999979166671,False,False,True,False,False,False,False,True,False,37.92
19,4.3,4.8,2.5,1,0,1,True,False,False,False,False,True,1.1162788101677186,0.5813952136290201,False,True,False,False,False,False,False,False,True,20.639999999999997
17,6.8,4.6,8.1,2,0,0,False,True,False,True,False,False,0.6764704887543398,1.1911762954152507,True,False,False,False,False,False,True,False,False,31.279999999999998
16,10.8,7.1,0.9,1,0,1,False,True,False,True,False,False,0.6574073465363568,0.08333332561728467,True,False,False,False,False,False,True,False,False,76.68
17,7.0,8.2,2.3,1,1,0,False,True,False,True,False,False,1.1714284040816565,0.32857138163265975,True,False,False,True,False,False,False,False,False,57.39999999999999
25,9.7,4.6,5.6,2,0,1,False,True,False,False,True,False,0.47422675523435515,0.5773195281113889,False,False,True,False,False,False,False,True,False,44.61999999999999
17,11.9,8.3,7.2,1,0,2,False,True,False,True,False,False,0.6974789329849637,0.6050419659628601,True,False,False,False,False,False,True,False,False,98.77000000000001
23,4.2,5.6,4.8,1,0,2,False,True,False,False,True,False,1.3333330158730912,1.142856870748364,False,False,True,False,False,False,False,True,False,23.52
17,5.4,5.0,0.1,1,0,0,False,True,False,True,False,False,0.9259257544581936,0.01851851508916387,True,False,False,False,False,False,True,False,False,27.0
19,6.3,8.9,7.4,2,1,2,True,False,False,False,False,True,1.4126981884606051,1.1746029881582558,False,True,False,False,False,True,False,False,False,56.07
15,7.3,4.8,5.8,0,0,2,False,True,False,True,False,False,0.6575341565021703,0.7945204391067892,True,False,False,False,False,False,True,False,False,35.04
25,4.5,4.6,6.9,1,0,0,True,False,False,False,True,False,1.0222219950617788,1.5333329925926684,False,False,True,False,False,False,False,True,False,20.7
21,9.9,4.6,9.0,1,1,2,True,False,False,False,False,True,0.46464641771248305,0.9090908172635539,False,True,False,False,False,True,False,False,False,45.54
19,4.8,8.0,4.0,1,0,2,False,True,False,False,False,True,1.6666663194445168,0.8333331597222584,False,True,False,False,False,False,False,False,True,38.4
19,7.3,4.1,7.1,2,1,1,True,False,False,False,False,True,0.5616437586789371,0.9726026064927936,False,True,False,False,False,True,False,False,False,29.929999999999996
15,8.0,7.2,4.0,0,0,1,False,True,False,True,False,False,0.8999998875000141,0.4999999375000079,True,False,False,False,False,False,True,False,False,57.6
17,8.3,6.1,4.6,1,0,1,True,False,False,True,False,False,0.7349396704891963,0.5542168006967709,True,False,False,False,False,False,True,False,False,50.63
16,10.4,8.0,6.6,2,0,0,True,False,False,True,False,False,0.7692306952662793,0.6346153235946804,True,False,False,False,False,False,True,False,False,83.2
17,5.1,7.3,9.6,1,0,1,False,True,False,True,False,False,1.4313722683583787,1.882352572087731,True,False,False,False,False,False,True,False,False,37.23
20,9.0,7.1,6.4,1,0,1,False,False,True,False,False,True,0.7888888012345777,0.7111110320987744,False,True,False,False,False,False,False,False,True,63.9
15,2.3,6.4,2.7,1,0,1,False,True,False,True,False,False,2.7826074858228322,1.1739125330815074,True,False,False,False,False,False,True,False,False,14.719999999999999
23,12.0,7.2,2.2,0,0,1,False,True,False,False,True,False,0.5999999500000042,0.18333331805555686,False,False,True,False,False,False,False,True,False,86.4
21,10.2,8.5,1.1,1,1,0,False,True,False,False,False,True,0.8333332516339951,0.10784312668204643,False,True,False,False,False,True,False,False,False,86.69999999999999
22,4.1,4.2,9.6,0,1,0,True,False,False,False,True,False,1.024389994051221,2.341462843545648,False,True,False,False,True,False,False,False,False,17.22
19,7.9,7.7,4.7,2,1,0,True,False,False,False,False,True,0.9746834209261492,0.5949366335523248,False,True,False,False,False,True,False,False,False,60.830000000000005
26,4.8,4.3,0.9,1,1,1,True,False,False,False,True,False,0.8958331467014278,0.18749996093750815,False,False,True,False,True,False,False,False,False,20.639999999999997
