age,screen_time_hrs_day,sleep_duration_hrs,physical_activity_hrs_week,anxious_before_exams,academic_performance_change,gender_Female,gender_Male,gender_Other,edu_High School,edu_Postgraduate,edu_Undergraduate,sleep_quality_index,lifestyle_balance_score,agegrp_15-18,agegrp_19-22,agegrp_>22,anxEdu_Anxious_HS,anxEdu_Anxious_PG,anxEdu_Anxious_UG,anxEdu_Calm_HS,anxEdu_Calm_PG,anxEdu_Calm_UG,screen_x_sleep
17,6.8,4.6,8.1,0,0,False,True,False,True,False,False,0.08249791286397826,0.2701638186690565,True,False,False,False,False,False,True,False,False,31.28
19,7.9,7.7,4.7,1,0,True,False,False,False,False,True,0.15597957817959374,0.13493414317028335,False,True,False,False,False,True,False,False,False,60.830000000000005
20,11.4,9.0,6.2,0,1,True,False,False,False,False,True,0.110342640585461,0.123349656389115,False,True,False,False,False,False,False,False,True,102.6
16,7.8,4.9,2.6,0,1,False,True,False,True,False,False,0.07060498467158458,0.07560139924222084,True,False,False,False,False,False,True,False,False,38.22
21,8.2,8.2,6.1,0,0,True,False,False,False,False,True,0.16221772290294748,0.1687201969249949,False,True,False,False,False,False,False,False,True,67.24
16,9.6,5.0,3.4,0,1,False,True,False,True,False,False,0.04414786121240538,0.0803264886257846,True,False,False,False,False,False,True,False,False,48.0
22,6.5,6.8,5.1,1,1,False,True,False,False,False,True,0.17359033034136645,0.17795405826876506,False,True,False,False,False,True,False,False,False,44.2
15,11.2,7.7,3.2,1,0,True,False,False,True,False,False,0.08521564323688041,0.06480120187249948,True,False,False,True,False,False,False,False,False,86.24
21,11.0,8.3,0.2,0,2,False,True,False,False,True,False,0.1017360908448316,0.0041237128397374305,False,True,False,False,False,False,False,True,False,91.3
26,4.5,5.3,9.7,1,2,False,True,False,False,True,False,0.2060233244944903,0.48888900246911055,False,False,True,False,True,False,False,False,False,23.85
17,10.6,7.9,3.7,1,1,False,True,False,True,False,False,0.09945376418815641,0.0791675056611087,True,False,False,True,False,False,False,False,False,83.74
23,6.9,7.9,3.1,0,0,True,False,False,False,True,False,0.19792882839761783,0.10189753640510828,False,False,True,False,False,False,False,True,False,54.510000000000005
20,5.9,4.3,8.8,0,1,False,True,False,False,False,True,0.09539556585311762,0.33828421315119933,False,True,False,False,False,False,False,False,True,25.37
19,2.8,8.7,0.8,0,0,False,True,False,False,False,True,0.6814316030394667,0.0648011845150409,False,True,False,False,False,False,False,False,True,24.36
18,4.8,5.9,0.7,0,1,True,False,False,True,False,False,0.2186858925531338,0.03307560951818273,True,False,False,False,False,False,True,False,False,28.32
15,11.0,8.5,1.9,0,2,True,False,False,True,False,False,0.10621621230461697,0.03917527197750574,True,False,False,False,False,False,True,False,False,93.5
24,3.7,4.8,4.9,0,2,True,False,False,False,True,False,0.23547371330254735,0.3003622732372792,False,False,True,False,False,False,False,True,False,17.76
24,11.9,4.7,2.0,0,0,True,False,False,False,True,False,0.013131336424837992,0.03811835424284817,False,False,True,False,False,False,False,True,False,55.93000000000001
17,7.8,8.8,9.3,0,0,True,False,False,True,False,False,0.19380832022068706,0.27042038959717457,True,False,False,False,False,False,True,False,False,68.64
21,4.5,6.4,6.1,1,1,False,True,False,False,False,True,0.2662560606555899,0.3074456613465541,False,True,False,False,False,True,False,False,False,28.8
15,7.7,4.7,8.0,0,2,False,True,False,True,False,False,0.06621512198234902,0.23564072451847612,True,False,False,False,False,False,True,False,False,36.190000000000005
21,9.7,5.0,8.2,0,2,True,False,False,False,False,True,0.04282480144211598,0.19173138846004398,False,True,False,False,False,False,False,False,True,48.5
16,6.1,5.6,1.6,1,2,True,False,False,True,False,False,0.1420204451568373,0.05948962350770075,True,False,False,True,False,False,False,False,False,34.16
25,11.5,5.6,0.4,1,0,False,True,False,False,True,False,0.035800390704430085,0.007888841985461508,False,False,True,False,True,False,False,False,False,64.39999999999999
26,8.0,6.2,5.3,1,1,True,False,False,False,True,False,0.1067762209769145,0.15025778147550933,False,False,True,False,True,False,False,False,False,49.6
21,2.5,7.4,4.8,1,1,False,False,True,False,False,True,0.6451745984771777,0.4354639412783411,False,True,False,False,False,True,False,False,False,18.5
26,5.8,6.9,4.6,1,1,True,False,False,False,True,False,0.20895000809370146,0.17987918334823896,False,False,True,False,True,False,False,False,False,40.02
18,3.6,6.6,8.4,0,2,True,False,False,True,False,False,0.36755654637501817,0.5292097155402568,True,False,False,False,False,False,True,False,False,23.76
15,4.7,6.8,9.5,0,0,False,True,False,True,False,False,0.27231428894046705,0.45843397791599955,True,False,False,False,False,False,True,False,False,31.96
20,10.0,8.2,9.9,0,1,True,False,False,False,False,True,0.11786452626320937,0.22453616208246635,False,True,False,False,False,False,False,False,True,82.0
15,2.6,5.0,4.9,0,0,False,True,False,True,False,False,0.38966991164264464,0.42743857073139835,True,False,False,False,False,False,True,False,False,13.0
26,2.2,7.0,7.9,0,2,False,True,False,False,True,False,0.6998320206276725,0.8144329896907219,False,False,True,False,False,False,False,True,False,15.400000000000002
23,6.6,5.6,6.0,1,2,False,True,False,False,True,False,0.12488337238267411,0.20618562949077474,False,False,True,False,True,False,False,False,False,36.96
15,11.1,4.2,3.2,0,0,True,False,False,True,False,False,0.009046010449144687,0.06538499643136934,True,False,False,False,False,False,True,False,False,46.62
19,9.7,6.9,5.7,1,0,False,False,True,False,False,True,0.09109002688989973,0.13327669685637206,False,True,False,False,False,True,False,False,False,66.92999999999999
16,9.8,4.3,1.9,0,2,False,True,False,True,False,False,0.02392826592135422,0.04397224356689709,True,False,False,False,False,False,True,False,False,42.14
17,5.1,7.3,9.6,0,1,False,True,False,True,False,False,0.2685107712301196,0.42692551968511144,True,False,False,False,False,False,True,False,False,37.23
26,6.1,5.5,6.5,0,2,False,True,False,False,True,False,0.13798099167660338,0.24167659550003429,False,False,True,False,False,False,False,True,False,33.55
16,6.9,4.8,6.4,0,0,False,True,False,True,False,False,0.08722438381343708,0.21036910741699777,True,False,False,False,False,False,True,False,False,33.12
23,7.0,5.4,9.0,1,1,False,True,False,False,True,False,0.10589619375436601,0.29160539280453157,False,False,True,False,True,False,False,False,False,37.8
22,11.7,4.8,9.6,1,0,True,False,False,False,True,False,0.016900970931800874,0.18609575993366054,False,True,False,False,True,False,False,False,False,56.16
22,9.1,6.6,1.7,1,1,True,False,False,False,True,False,0.09452358422347096,0.04237001573593347,False,True,False,False,True,False,False,False,False,60.06
22,7.2,8.2,9.3,1,2,True,False,False,False,True,False,0.196440867127401,0.2929554189337406,False,True,False,False,True,False,False,False,False,59.04
16,11.8,6.6,8.8,0,1,True,False,False,True,False,False,0.053631736698095345,0.1691421209096753,True,False,False,False,False,False,True,False,False,77.88
16,3.0,4.5,3.1,1,0,False,True,False,True,False,False,0.2854209810936334,0.23436428957616465,True,False,False,True,False,False,False,False,False,13.5
23,10.0,6.7,2.2,0,2,True,False,False,False,True,False,0.08090352455598901,0.049896924907214736,False,False,True,False,False,False,False,True,False,67.0
18,8.8,8.0,1.4,1,1,False,True,False,True,False,False,0.13981711816196085,0.03608248652764621,True,False,False,True,False,False,False,False,False,70.4
23,10.8,7.8,8.7,1,0,True,False,False,False,True,False,0.0937714301722832,0.18270338800856376,False,False,True,False,True,False,False,False,False,84.24000000000001
15,4.5,6.8,3.2,0,1,True,False,False,True,False,False,0.28815887380508054,0.16128296988671692,True,False,False,False,False,False,True,False,False,30.6
17,5.3,4.3,3.4,0,1,True,False,False,True,False,False,0.11572588453676089,0.1454970237050938,True,False,False,False,False,False,True,False,False,22.79
24,4.4,6.7,2.7,0,0,False,True,False,False,True,False,0.2910211713557525,0.139175289362692,False,False,True,False,False,False,False,True,False,29.480000000000004
26,6.5,6.4,8.6,1,1,True,False,False,False,True,False,0.15842684327797654,0.30007939237478026,False,False,True,False,True,False,False,False,False,41.6
17,3.8,5.1,2.9,0,1,False,False,True,True,False,False,0.2465146957924889,0.17308739069593898,True,False,False,False,False,False,True,False,False,19.38
15,2.3,6.4,2.7,0,1,False,True,False,True,False,False,0.6014641857225242,0.26624832440122165,True,False,False,False,False,False,True,False,False,14.72
23,4.8,5.8,7.0,1,2,True,False,False,False,True,False,0.21355242064992364,0.3307560951818274,False,False,True,False,True,False,False,False,False,27.84
19,2.7,7.6,5.8,0,0,False,True,False,True,False,False,0.6094000305770448,0.4872088993537105,False,True,False,False,False,False,True,False,False,20.52
23,9.6,5.2,9.5,0,0,True,False,False,False,True,False,0.04928133365035209,0.22444165939557464,False,False,True,False,False,False,False,True,False,49.92
26,2.4,7.5,1.0,0,0,False,True,False,False,True,False,0.6858316753243228,0.09450172179266747,False,False,True,False,False,False,False,True,False,18.0
24,9.6,6.1,3.3,0,0,False,True,False,False,True,False,0.07238195962111224,0.0779639448426733,False,False,True,False,False,False,False,True,False,58.56
24,4.5,6.1,0.5,1,2,False,True,False,False,True,False,0.24982895079347178,0.025200464044799503,False,False,True,False,True,False,False,False,False,27.45
17,10.4,5.6,4.3,0,1,False,True,False,True,False,False,0.048491569723043804,0.09377481552720351,True,False,False,False,False,False,True,False,False,58.24
18,3.4,8.7,2.6,0,1,True,False,False,True,False,False,0.5463221334641819,0.17343847536830778,True,False,False,False,False,False,True,False,False,29.58
16,4.5,6.4,7.8,0,2,False,True,False,True,False,False,0.2662560606555899,0.3931272390988725,True,False,False,False,False,False,True,False,False,28.8
24,3.9,8.2,2.7,1,2,False,True,False,False,True,False,0.43389680512590106,0.15701827060329834,False,False,True,False,True,False,False,False,False,31.98
25,8.2,8.0,8.1,0,2,True,False,False,False,True,False,0.15620780405808868,0.22403829427745225,False,False,True,False,False,False,False,True,False,65.6
21,7.6,7.8,8.2,0,1,True,False,False,False,True,False,0.16870210659026597,0.24470979145842414,False,True,False,False,False,False,False,True,False,59.28
26,7.4,6.6,5.8,0,0,True,False,False,False,True,False,0.13557916080130467,0.17776545104033334,False,False,True,False,False,False,False,True,False,48.84
16,2.9,8.0,2.8,0,0,False,True,False,True,False,False,0.595553443976854,0.21898331588559675,True,False,False,False,False,False,True,False,False,23.2
25,7.7,4.1,6.3,1,2,False,True,False,False,True,False,0.04701460218848377,0.18556707055829988,False,False,True,False,True,False,False,False,False,31.57
24,5.4,7.0,8.3,0,2,True,False,False,False,True,False,0.2352270871906989,0.34860643219773985,False,False,True,False,False,False,False,True,False,37.8
21,8.3,6.7,9.4,1,1,True,False,False,False,False,True,0.1147176417225805,0.25686258736098505,False,True,False,False,False,True,False,False,False,55.61000000000001
16,3.3,8.5,4.0,0,0,False,True,False,True,False,False,0.5504947891034633,0.2749141310007164,True,False,False,False,False,False,True,False,False,28.05
16,3.5,6.5,1.0,0,1,True,False,False,True,False,False,0.3734233673679973,0.0648011891436956,True,False,False,False,False,False,True,False,False,22.75
21,6.6,8.3,7.6,0,2,False,True,False,False,True,False,0.2256860991185899,0.26116846402164795,False,True,False,False,False,False,False,True,False,54.78
26,6.0,7.7,9.1,1,2,True,False,False,False,True,False,0.232032932677389,0.34398635332186217,False,False,True,False,True,False,False,False,False,46.2
25,6.0,6.2,4.4,0,1,True,False,False,False,True,False,0.17043126727213231,0.16632307193584545,False,False,True,False,False,False,False,True,False,37.2
20,6.9,4.2,8.5,0,0,False,True,False,False,False,True,0.06579771711972468,0.2793964707882001,False,True,False,False,False,False,False,False,True,28.980000000000004
25,3.3,5.0,0.2,0,1,True,False,False,False,True,False,0.28915442605181163,0.013745706550035805,False,False,True,False,False,False,False,True,False,16.5
23,10.9,5.6,3.4,1,1,True,False,False,False,True,False,0.04240530792089783,0.0707462660906197,False,False,True,False,True,False,False,False,False,61.04
24,6.6,6.3,8.3,1,0,False,True,False,False,True,False,0.15101741264754112,0.28522345412890504,False,False,True,False,True,False,False,False,False,41.58
17,8.4,6.2,0.1,1,1,False,True,False,True,False,False,0.09768264250171302,0.002700049997662185,True,False,False,True,False,False,False,False,False,52.080000000000005
22,11.1,7.6,6.0,1,1,False,True,False,False,True,False,0.08452193059923593,0.12259686830881751,False,True,False,False,True,False,False,False,False,84.36
20,8.5,6.1,8.0,1,1,True,False,False,False,False,True,0.09264407491887652,0.213462776584731,False,True,False,False,False,True,False,False,False,51.85
20,4.2,5.5,6.5,1,2,True,False,False,False,False,True,0.2384864174335125,0.35100645790960633,False,True,False,False,False,True,False,False,False,23.1
24,8.4,5.6,2.3,0,2,True,False,False,False,True,False,0.08008216583352187,0.06210114994623032,False,False,True,False,False,False,False,True,False,47.04
21,11.7,5.7,8.7,0,2,False,True,False,False,False,True,0.035855331057062734,0.16864928243987987,False,True,False,False,False,False,False,False,True,66.69
26,11.4,6.6,9.4,1,0,False,True,False,False,True,False,0.05846754983300151,0.18701399517059372,False,False,True,False,True,False,False,False,False,75.24
16,11.6,8.6,8.8,1,1,True,False,False,True,False,False,0.09849186581916003,0.17205836412223494,True,False,False,True,False,False,False,False,False,99.76
24,7.6,8.3,0.1,0,1,False,True,False,False,True,False,0.18491307173940236,0.002984265749492956,False,False,True,False,False,False,False,True,False,63.080000000000005
26,4.9,7.7,8.9,1,2,True,False,False,False,True,False,0.30302150403788797,0.41195045032780636,False,False,True,False,True,False,False,False,False,37.73
26,11.6,4.3,1.4,1,2,True,False,False,False,True,False,0.007151458041448927,0.027372921564900992,False,False,True,False,True,False,False,False,False,49.88
19,4.3,4.8,2.5,0,1,True,False,False,False,False,True,0.19086963115854655,0.13186289189474826,False,True,False,False,False,False,False,False,True,20.64
15,9.9,6.9,2.5,0,1,True,False,False,True,False,False,0.08754903782078421,0.05727378886227479,True,False,False,False,False,False,True,False,False,68.31
15,7.2,8.2,3.6,1,2,False,True,False,True,False,False,0.196440867127401,0.11340209765177053,True,False,False,True,False,False,False,False,False,59.04
20,2.0,8.8,3.2,0,1,False,True,False,False,False,True,0.9999999999999998,0.3628865814433073,False,True,False,False,False,False,False,False,True,17.6
20,6.2,5.6,2.3,0,1,False,False,True,False,False,True,0.13837190711800307,0.08413703830845908,False,True,False,False,False,False,False,False,True,34.72
17,9.7,7.7,9.0,1,1,False,True,False,True,False,False,0.1114122270784402,0.21043688977321898,True,False,False,True,False,False,False,False,False,74.69
23,8.1,5.1,5.8,1,0,True,False,False,False,True,False,0.07095599206225114,0.1624030065507298,False,False,True,False,True,False,False,False,False,41.31
17,8.2,8.2,4.2,0,2,True,False,False,True,False,False,0.16221772290294748,0.11616800444016044,True,False,False,False,False,False,True,False,False,67.24
21,2.4,4.1,5.2,1,0,False,True,False,False,False,True,0.33675565863019086,0.4914089533218709,False,True,False,False,False,True,False,False,False,9.839999999999998
25,2.3,6.8,4.5,1,0,True,False,False,False,True,False,0.6443175066886986,0.4437472073353694,False,False,True,False,True,False,False,False,False,15.64
22,3.7,7.1,3.5,1,1,True,False,False,False,False,True,0.3886454060086436,0.21454448088377084,False,True,False,False,False,True,False,False,False,26.27
19,2.8,6.0,0.2,1,2,False,True,False,False,False,True,0.44382522459182666,0.01620029612876021,False,True,False,False,False,True,False,False,False,16.799999999999997
20,9.8,7.7,6.3,1,2,True,False,False,False,False,True,0.1094162969064463,0.14580270235339565,False,True,False,False,False,True,False,False,False,75.46000000000001
15,11.3,7.4,6.1,0,0,False,False,True,True,False,False,0.07717471739059459,0.12243412929832086,True,False,False,False,False,False,True,False,False,83.62
26,10.1,4.9,5.8,0,2,True,False,False,False,True,False,0.035354884286639326,0.13024399853662566,False,False,True,False,False,False,False,True,False,49.49
15,5.9,4.9,2.9,1,1,True,False,False,True,False,False,0.12045387035396135,0.1114800247884634,True,False,False,True,False,False,False,False,False,28.910000000000004
22,10.8,6.6,9.9,0,1,True,False,False,False,True,False,0.06639291018635315,0.20790385532008981,False,True,False,False,False,False,False,True,False,71.28
24,2.5,8.8,5.7,1,1,False,True,False,False,True,False,0.7831622967878289,0.5171134302680301,False,False,True,False,True,False,False,False,False,22.0
18,2.5,7.9,2.8,1,1,False,True,False,True,False,False,0.6944559193024105,0.2540206324123656,True,False,False,True,False,False,False,False,False,19.75
15,4.9,8.7,9.9,1,0,True,False,False,True,False,False,0.35330857595660875,0.4582370177803688,True,False,False,True,False,False,False,False,False,42.63
19,2.7,7.6,5.2,1,2,True,False,False,False,False,True,0.6094000305770448,0.4368079787309129,False,True,False,False,False,True,False,False,False,20.52
17,4.4,8.2,1.8,1,1,False,True,False,True,False,False,0.37502343727187515,0.09278352624179464,True,False,False,True,False,False,False,False,False,36.08
17,9.7,4.5,3.1,1,1,True,False,False,True,False,False,0.03012342632427817,0.07248381758855321,True,False,False,True,False,False,False,False,False,43.65
15,10.2,4.3,4.7,0,1,False,True,False,True,False,False,0.019688375526927177,0.10450781975211393,True,False,False,False,False,False,True,False,False,43.85999999999999
25,7.0,4.7,4.5,0,1,False,True,False,False,True,False,0.08125552700558086,0.14580269640226579,False,False,True,False,False,False,False,True,False,32.9
26,2.2,8.4,8.9,1,1,False,True,False,False,True,False,0.8566362147004596,0.9175257731958765,False,False,True,False,True,False,False,False,False,18.480000000000004
18,2.8,4.1,8.5,1,0,True,False,False,True,False,False,0.27662073605459847,0.6885125854723095,True,False,False,True,False,False,False,False,False,11.48
21,10.3,8.0,2.0,1,2,True,False,False,False,False,True,0.10719487843136913,0.0440396514144268,False,True,False,False,False,True,False,False,False,82.4
16,10.5,4.4,0.6,1,1,True,False,False,True,False,False,0.01906718250893827,0.012960240297355595,True,False,False,True,False,False,False,False,False,46.2
18,4.7,4.7,8.6,0,0,False,False,True,True,False,False,0.1622177005255948,0.41500339053448376,True,False,False,False,False,False,True,False,False,22.090000000000003
20,4.4,9.0,5.6,0,0,True,False,False,False,False,True,0.419824645760474,0.28865985941891675,False,True,False,False,False,False,False,False,True,39.6
17,2.0,5.8,5.9,1,0,False,True,False,True,False,False,0.6303901307717286,0.6690721345360977,True,False,False,True,False,False,False,False,False,11.6
21,4.4,6.5,9.9,0,2,False,True,False,False,False,True,0.27982086923360283,0.5103093943298707,False,True,False,False,False,False,False,False,True,28.6
23,11.5,5.4,0.9,1,2,True,False,False,False,True,False,0.03151505711726252,0.01774989446728841,False,False,True,False,True,False,False,False,False,62.1
21,4.8,7.0,5.8,1,2,True,False,False,False,False,True,0.27515408348844494,0.27405505029351407,False,True,False,False,False,True,False,False,False,33.6
17,2.2,4.2,6.9,0,0,False,True,False,True,False,False,0.3862236324820987,0.711340206185567,True,False,False,False,False,False,True,False,False,9.240000000000002
22,8.2,8.9,1.2,1,0,False,True,False,False,True,False,0.18325243885995324,0.03319085841147441,False,True,False,False,True,False,False,False,False,72.97999999999999
25,4.5,6.6,10.0,1,0,False,False,True,False,True,False,0.27720746723033524,0.5040092808959904,False,False,True,False,True,False,False,False,False,29.7
17,7.4,5.6,4.2,0,0,False,True,False,True,False,False,0.10228096223500666,0.12872670592575863,True,False,False,False,False,False,True,False,False,41.44
24,4.5,8.4,6.4,0,1,True,False,False,False,True,False,0.37577012640304364,0.32256593977343384,False,False,True,False,False,False,False,True,False,37.8
26,3.9,8.6,3.5,1,2,False,True,False,False,True,False,0.4591692809728359,0.20354220263390527,False,False,True,False,True,False,False,False,False,33.54
26,5.3,8.5,8.3,1,2,False,True,False,False,True,False,0.3109915366173881,0.3551839108094937,False,False,True,False,True,False,False,False,False,45.05
23,4.3,7.0,0.2,0,2,False,True,False,False,True,False,0.31693814740200055,0.01054903135157986,False,False,True,False,False,False,False,True,False,30.1
26,10.4,5.9,5.8,1,2,False,True,False,False,True,False,0.055599454694078065,0.1264869604785536,False,False,True,False,True,False,False,False,False,61.36000000000001
17,5.5,8.0,6.7,1,0,False,True,False,True,False,False,0.2742207344638736,0.27628873514525343,True,False,False,True,False,False,False,False,False,44.0
16,7.5,4.9,4.3,0,0,True,False,False,True,False,False,0.07679674122233088,0.1300344060297768,True,False,False,False,False,False,True,False,False,36.75
19,5.7,6.4,9.0,1,1,True,False,False,False,False,True,0.19247817667447786,0.3581118742324982,False,True,False,False,False,True,False,False,False,36.48
23,10.2,7.1,5.2,1,1,True,False,False,False,True,False,0.08732942453551559,0.11562567291723243,False,False,True,False,True,False,False,False,False,72.41999999999999
26,6.3,8.7,5.9,1,0,True,False,False,False,True,False,0.2560869190124243,0.21240392472069933,False,False,True,False,True,False,False,False,False,54.81
24,8.2,6.8,0.4,1,2,False,True,False,False,True,False,0.12014829098893609,0.011063619470491469,False,False,True,False,True,False,False,False,False,55.75999999999999
23,4.1,7.6,0.8,0,0,False,True,False,False,True,False,0.3725648267713312,0.04425447248507964,False,False,True,False,False,False,False,True,False,31.16
26,4.5,5.1,7.4,0,0,False,False,True,False,True,False,0.19507191791974493,0.3729668678630329,False,False,True,False,False,False,False,True,False,22.95
23,9.5,8.2,8.6,0,1,True,False,False,False,True,False,0.12849891861745605,0.20531748896820795,False,False,True,False,False,False,False,True,False,77.89999999999999
24,7.8,8.6,10.0,0,0,False,True,False,False,True,False,0.18749020044893816,0.29077461247008013,False,False,True,False,False,False,False,True,False,67.08
24,10.5,4.1,5.2,0,1,True,False,False,False,True,False,0.012026991674038243,0.11232208257708201,False,False,True,False,False,False,False,True,False,43.05
26,9.1,7.1,3.5,0,2,True,False,False,False,True,False,0.10806241255375379,0.08723238533868659,False,False,True,False,False,False,False,True,False,64.61
24,9.9,7.5,1.5,0,2,False,True,False,False,True,False,0.10248277586922303,0.03436427331736488,False,False,True,False,False,False,False,True,False,74.25
18,4.5,8.9,6.2,1,2,True,False,False,True,False,False,0.40314864283990703,0.31248575415551405,True,False,False,True,False,False,False,False,False,40.05
21,6.0,7.5,5.4,0,2,False,True,False,False,False,True,0.2238193772900215,0.20412377010308305,False,True,False,False,False,False,False,False,True,45.0
20,5.9,7.4,8.5,0,0,True,False,False,False,False,True,0.22486347244081012,0.32675179679377203,False,True,False,False,False,False,False,False,True,43.66
15,7.3,4.0,3.6,0,1,False,True,False,True,False,False,0.0508284031045409,0.11184864447208236,True,False,False,False,False,False,True,False,False,29.2
21,3.7,4.8,0.3,0,0,False,True,False,False,True,False,0.23547371330254735,0.018389526932894647,False,True,False,False,False,False,False,True,False,17.76
24,11.2,6.0,2.0,1,2,True,False,False,False,True,False,0.047814629203848935,0.04050075117031217,False,False,True,False,True,False,False,False,False,67.19999999999999
23,2.1,5.8,8.5,1,1,False,True,False,False,True,False,0.596362571713043,0.918016671342086,False,False,True,False,True,False,False,False,False,12.18
15,10.0,8.3,3.8,0,1,False,True,False,True,False,False,0.12032859304369078,0.08618559756700728,True,False,False,False,False,False,True,False,False,83.0
19,4.2,7.3,2.8,1,0,False,True,False,True,False,False,0.34408926487089336,0.15120278186875347,False,True,False,True,False,False,False,False,False,30.66
21,8.7,8.9,7.2,1,1,True,False,False,False,True,False,0.1678822458797331,0.18770002819421416,False,True,False,False,True,False,False,False,False,77.42999999999999
17,11.9,8.3,7.2,0,2,False,True,False,True,False,False,0.0876745343354679,0.13722607527425346,True,False,False,False,False,False,True,False,False,98.77
22,7.3,8.8,4.0,1,1,False,True,False,False,True,False,0.21284922651350463,0.12427627163564704,False,True,False,False,True,False,False,False,False,64.24000000000001
16,11.1,7.6,8.7,1,2,False,True,False,True,False,False,0.08452193059923593,0.1777654590477854,True,False,False,True,False,False,False,False,False,84.36
26,4.8,4.3,0.9,1,1,True,False,False,False,True,False,0.13655034210177214,0.04252578366623493,False,False,True,False,True,False,False,False,False,20.64
16,8.9,8.2,5.3,1,0,False,True,False,True,False,False,0.14283742498529028,0.13506317606726742,True,False,False,True,False,False,False,False,False,72.97999999999999
26,4.8,7.5,4.7,0,1,False,True,False,False,True,False,0.3008214430044953,0.2220790924792269,False,False,True,False,False,False,False,True,False,36.0
17,6.4,7.9,0.0,1,1,True,False,False,True,False,False,0.21996927637050728,0.0,True,False,False,True,False,False,False,False,False,50.56
17,8.4,7.3,2.6,1,1,False,True,False,True,False,False,0.12995018306006345,0.0702012999392169,True,False,False,True,False,False,False,False,False,61.32
21,10.9,5.4,6.1,0,2,False,True,False,False,True,False,0.037884084433142104,0.12692712445670004,False,True,False,False,False,False,False,True,False,58.86000000000001
22,8.8,8.9,3.8,1,1,True,False,False,False,False,True,0.16501780080051098,0.09793817771789687,False,True,False,False,False,True,False,False,False,78.32000000000001
16,10.8,7.1,0.9,0,1,False,True,False,True,False,False,0.07780062684715733,0.018900350483644513,True,False,False,False,False,False,True,False,False,76.68
23,5.3,6.5,1.9,1,1,True,False,False,False,True,False,0.2180078927694704,0.08130716030578769,False,False,True,False,True,False,False,False,False,34.45
16,11.5,6.1,6.2,0,2,True,False,False,True,False,False,0.046513724672349044,0.12227705077465362,True,False,False,False,False,False,True,False,False,70.14999999999999
16,7.0,5.3,6.3,1,1,True,False,False,True,False,False,0.10237609850453955,0.2041237749631721,True,False,False,True,False,False,False,False,False,37.1
19,2.1,5.5,3.9,1,1,True,False,False,False,False,True,0.5611616309484238,0.421207649204016,False,True,False,False,False,True,False,False,False,11.55
24,2.0,8.0,8.1,1,1,False,True,False,False,True,False,0.9014373682057941,0.9185566592783715,False,False,True,False,True,False,False,False,False,16.0
21,10.2,8.5,1.1,1,0,False,True,False,False,False,True,0.12114994903980983,0.024459276963260702,False,True,False,False,False,True,False,False,False,86.69999999999999
22,2.2,6.5,8.9,1,2,True,False,False,False,False,True,0.6438305227445345,0.9175257731958765,False,True,False,False,False,True,False,False,False,14.3
16,5.3,8.8,0.2,1,1,False,True,False,True,False,False,0.3249390831945758,0.008558648453240789,True,False,False,True,False,False,False,False,False,46.64
15,10.0,6.2,2.2,1,0,False,True,False,True,False,False,0.0685831906535822,0.049896924907214736,True,False,False,True,False,False,False,False,False,62.0
20,5.5,8.5,4.2,0,2,False,True,False,False,False,True,0.29662133972638205,0.17319592352389024,False,True,False,False,False,False,False,False,True,46.75
21,11.6,6.2,5.7,0,1,True,False,False,False,False,True,0.04751117310601896,0.11144689494281126,False,True,False,False,False,False,False,False,True,71.92
17,8.1,4.8,8.9,1,0,True,False,False,True,False,False,0.061829819015279786,0.24920461350025785,True,False,False,True,False,False,False,False,False,38.88
25,5.2,6.7,0.3,1,0,False,True,False,False,True,False,0.23329654844248543,0.013084856722380833,False,False,True,False,True,False,False,False,False,34.84
15,5.6,8.8,5.2,1,2,False,True,False,True,False,False,0.303021513915704,0.21060388728170645,True,False,False,True,False,False,False,False,False,49.28
17,10.7,6.1,3.9,1,0,True,False,False,True,False,False,0.056285886331669366,0.08266695344571301,True,False,False,True,False,False,False,False,False,65.27
18,2.7,6.1,1.9,1,0,True,False,False,True,False,False,0.4725074686731026,0.15960291530552584,True,False,False,True,False,False,False,False,False,16.47
17,10.2,8.7,0.4,1,0,False,True,False,True,False,False,0.12598145254042326,0.00889428253209479,True,False,False,True,False,False,False,False,False,88.73999999999998
25,11.9,9.0,0.8,1,0,False,True,False,False,True,False,0.10216904504031263,0.015247341697139259,False,False,True,False,True,False,False,False,False,107.1
19,11.2,6.7,7.8,1,1,True,False,False,True,False,False,0.06321504674686187,0.1579529295642175,False,True,False,True,False,False,False,False,False,75.03999999999999
15,9.5,7.5,5.1,1,2,False,True,False,True,False,False,0.11034263717262649,0.12175804578347214,True,False,False,True,False,False,False,False,False,71.25
21,6.3,8.6,0.3,0,0,True,False,False,False,False,True,0.2521757021302555,0.010800199562069448,False,True,False,False,False,False,False,False,True,54.18
18,8.7,8.5,4.1,0,0,False,True,False,True,False,False,0.15655320338013778,0.10688473827726083,True,False,False,False,False,False,True,False,False,73.94999999999999
22,8.4,5.2,1.8,1,0,True,False,False,False,True,False,0.06834851472139447,0.04860089995791938,False,True,False,False,True,False,False,False,False,43.68000000000001
18,2.5,8.7,9.0,1,2,True,False,False,True,False,False,0.7733060326227821,0.8164948898968896,True,False,False,True,False,False,False,False,False,21.75
19,4.6,6.4,3.6,0,0,True,False,False,False,False,True,0.2586376925206297,0.17749892152085306,False,True,False,False,False,False,False,False,True,29.44
